time,square,percentage
0.04,0.0,0.0
0.08,0.0,0.0
0.13,0.0,0.0
0.17,0.0,0.0
0.21,0.0,0.0
0.25,0.0,0.0
0.29,0.0,0.0
0.33,0.0,0.0
0.38,0.0,0.0
0.42,0.0,0.0
0.46,0.0,0.0
0.5,0.0,0.0
0.54,0.0,0.0
0.58,0.0,0.0
0.63,0.0,0.0
0.67,0.0,0.0
0.71,0.0,0.0
0.75,0.0,0.0
0.79,0.0,0.0
0.83,0.0,0.0
0.88,0.0,0.0
0.92,0.0,0.0
0.96,0.0,0.0
1.0,0.0,0.0
1.04,0.0,0.0
1.08,0.0,0.0
1.13,0.0,0.0
1.17,0.0,0.0
1.21,0.0,0.0
1.25,0.0,0.0
1.29,0.0,0.0
1.33,0.0,0.0
1.38,0.0,0.0
1.42,0.0,0.0
1.46,0.0,0.0
1.5,0.0,0.0
1.54,0.0,0.0
1.58,0.0,0.0
1.63,0.0,0.0
1.67,0.0,0.0
1.71,0.0,0.0
1.75,0.0,0.0
1.79,0.0,0.0
1.84,0.0,0.0
1.88,0.0,0.0
1.92,0.0,0.0
1.96,0.0,0.0
2.0,0.0,0.0
2.04,0.0,0.0
2.09,0.0,0.0
2.13,0.0,0.0
2.17,0.0,0.0
2.21,0.0,0.0
2.25,0.0,0.0
2.29,0.0,0.0
2.34,0.0,0.0
2.38,0.0,0.0
2.42,0.0,0.0
2.46,0.0,0.0
2.5,0.0,0.0
2.54,0.0,0.0
2.59,0.0,0.0
2.63,0.0,0.0
2.67,0.0,0.0
2.71,0.0,0.0
2.75,0.0,0.0
2.79,0.0,0.0
2.84,0.0,0.0
2.88,0.0,0.0
2.92,0.0,0.0
2.96,0.0,0.0
3.0,0.0,0.0
3.04,0.0,0.0
3.09,0.0,0.0
3.13,12576.0,4.042726462726483
3.17,14665.0,4.762702702702726
3.21,16748.5,5.490397980398009
3.25,18670.5,6.259557469557501
3.29,18732.0,6.987335907335943
3.34,19996.0,7.737754677754718
3.38,23088.5,8.452910602910647
3.42,27680.0,9.127309177309225
3.46,38953.5,9.825711315711366
3.5,26273.0,10.491342441342496
3.55,39406.0,11.055197505197564
3.59,39293.0,11.593810513810574
3.63,40283.5,12.133932283932346
3.67,41367.5,12.66347787347794
3.71,41506.5,13.154734184734252
3.75,29451.0,13.517537867537937
3.8,35026.0,13.839064449064521
3.84,38276.5,14.061779031779105
3.88,39455.0,14.263088803088877
3.92,38174.0,14.523068013068087
3.96,39362.0,14.82332640332648
4.0,37553.5,15.117306207306283
4.05,41152.0,15.370968220968301
4.09,40072.5,15.691202851202931
4.13,42606.0,15.981600831600916
4.17,45632.0,16.241882981883066
4.21,43696.5,16.44116127116136
4.25,44920.0,16.718615978616064
4.3,51258.0,16.798666468666557
4.34,52645.5,17.06334719334728
4.38,51425.5,17.31240867240876
4.42,49954.0,17.603287793287883
4.46,49351.0,17.972358182358274
4.5,54929.0,18.349456489456585
4.55,54353.5,18.607626967627063
4.59,57276.5,18.89171072171082
4.63,53986.0,19.22920700920711
4.67,58909.0,19.5886337986339
4.71,56219.0,19.91507573507584
4.75,56302.5,20.228206118206224
4.8,58891.0,20.520549450549552
4.84,51295.0,20.839955449955557
4.88,50029.0,21.164244134244242
4.92,50681.0,21.47503415503427
4.96,56457.0,21.80231066231077
5.0,62690.5,22.101084051084168
5.05,64426.5,22.391128601128713
5.09,65626.0,22.76105732105744
5.13,69397.0,23.135669735669854
5.17,70661.0,23.51930204930217
5.21,69353.0,23.87904959904972
5.26,71864.0,24.23342144342157
5.3,68749.0,24.61624591624604
5.34,71887.0,25.004933174933303
5.38,71891.0,25.423059103059234
5.42,72101.5,25.8071220671222
5.46,73333.0,26.252871992872127
5.51,75641.0,26.638470448470585
5.55,75105.0,27.02449361449375
5.59,76488.5,27.447888327888467
5.63,74466.0,27.727083457083594
5.67,77085.0,27.952070092070237
5.71,78976.0,28.159949509949655
5.76,78927.0,28.37727650727665
5.8,80241.5,28.7158360558362
5.84,81433.0,29.069631719631875
5.88,83903.0,29.38068607068622
5.92,83299.0,29.75773091773107
5.96,83855.0,30.151179091179248
6.01,83281.0,30.526596376596533
6.05,87106.0,30.904074844075005
6.09,87116.0,31.23414315414331
6.13,89091.5,31.580065340065506
6.17,88932.0,31.91732699732716
6.21,90295.5,32.24440748440765
6.26,92748.0,32.58224532224549
6.3,93378.5,32.93929610929628
6.34,93970.0,33.25831897831915
6.38,95970.0,33.60095931095948
6.42,96666.5,33.87710127710145
6.46,95979.0,34.18351351351369
6.51,99108.5,34.50348084348102
6.55,96027.0,34.78291951291969
6.59,95890.0,35.05302940302958
6.63,99619.0,35.329940599940784
6.67,99049.0,35.63318978318997
6.72,99595.0,35.90759429759448
6.76,99617.0,36.152560142560326
6.8,102107.5,36.36666468666487
6.84,102239.0,36.63166914166933
6.88,104029.0,36.91542619542639
6.92,104657.0,37.17159489159508
6.97,105307.5,37.392120582120775
7.01,105361.5,37.6261479061481
7.05,106017.5,37.881208791208984
7.09,107898.0,38.13176121176141
7.13,107244.0,38.374903474903675
7.17,109027.5,38.63972081972102
7.22,108503.5,38.86743688743709
7.26,108552.5,39.090659340659535
7.3,110383.5,39.31416394416415
7.34,111610.0,39.492791802792006
7.38,111605.0,39.63982773982794
7.42,111605.0,39.81617760617781
7.47,112279.5,39.94994950994972
7.51,114048.5,40.074737154737356
7.55,114619.5,40.197383427383635
7.59,114007.0,40.328996138996345
7.63,111455.0,40.44624294624315
7.67,113946.0,40.56300564300585
7.72,115314.0,40.68342738342759
7.76,114620.0,40.85068607068628
7.8,114634.0,40.97144045144066
7.84,114627.0,41.1259221859224
7.88,114653.5,41.287068607068825
7.92,114084.5,41.46982773982795
7.97,116611.5,41.65976239976261
8.01,115386.0,41.78719631719653
8.05,117891.5,41.91403326403348
8.09,117238.0,42.04561627561648
8.13,117885.5,42.18899019899042
8.17,118561.0,42.32269973269995
8.22,120310.0,42.46713691713713
8.26,120952.5,42.628883278883485
8.3,120316.0,42.80462132462154
8.34,121529.5,43.02536085536107
8.38,122283.0,43.21836649836671
8.43,124090.5,43.3903682803685
8.47,124791.0,43.60413721413744
8.51,122195.5,43.87094743094766
8.55,125355.0,44.115767745767975
8.59,123544.0,44.40612414612437
8.63,124862.0,44.69216216216238
8.68,122405.5,44.99561924561948
8.72,123009.0,45.291315711315946
8.76,126686.5,45.605562815563054
8.8,126819.0,45.89608850608874
8.84,128695.0,46.222604692604925
8.88,129974.0,46.54092367092392
8.93,131859.0,46.86076032076056
8.97,132368.0,47.1520433620436
9.01,133039.0,47.46033264033289
9.05,135480.0,47.77861597861622
9.09,134863.5,48.04538758538783
9.13,138078.5,48.33375111375136
9.18,138644.5,48.65150876150901
9.22,139770.5,48.97621918621944
9.26,139171.5,49.320956340956585
9.3,141714.5,49.60124443124469
9.34,139919.5,49.90277101277127
9.38,141120.5,50.16344817344843
9.43,140504.0,50.43931986932012
9.47,140552.5,50.64181170181196
9.51,141907.0,50.82637362637388
9.55,142500.0,50.99140481140507
9.59,142603.5,51.18207009207036
9.63,142447.5,51.38839322839349
9.68,142568.0,51.597151767152035
9.72,144918.5,51.78969705969732
9.76,145607.5,51.966738936739205
9.8,145645.5,52.13875556875583
9.84,148775.5,52.31803385803412
9.88,148755.5,52.43316305316333
9.93,147480.5,52.61713988714016
9.97,148738.0,52.81532521532549
10.01,148058.0,53.02540837540865
10.05,149396.5,53.214125334125605
10.09,150627.5,53.437831897832176
10.14,151198.0,53.63635877635905
10.18,150599.5,53.86231363231391
10.22,151814.5,54.03927828927856
10.26,151814.5,54.213385803386075
