time,square,percentage
0.04,0.0,0.0
0.08,0.0,0.0
0.13,0.0,0.0
0.17,0.0,0.0
0.21,0.0,0.0
0.25,0.0,0.0
0.29,0.0,0.0
0.33,0.0,0.0
0.38,0.0,0.0
0.42,0.0,0.0
0.46,0.0,0.0
0.5,0.0,0.0
0.54,0.0,0.0
0.58,0.0,0.0
0.63,0.0,0.0
0.67,0.0,0.0
0.71,0.0,0.0
0.75,0.0,0.0
0.79,0.0,0.0
0.83,285.0,1.411888921888928
0.88,209.0,1.9382209682209768
0.92,75.0,2.5129462429462546
0.96,85.0,3.0958419958420103
1.0,297.5,3.710044550044569
1.04,563.0,4.1778675378675585
1.08,16491.5,4.852851202851226
1.13,22018.0,5.559325809325838
1.17,23980.0,6.230994950994983
1.21,26415.5,6.90511731511735
1.25,29637.5,7.535458865458905
1.29,29653.5,8.243739233739277
1.33,31424.0,8.939723789723837
1.38,25307.0,9.606040986041036
1.42,31343.0,10.132560142560195
1.46,30184.0,10.605767745767801
1.5,28350.0,11.105049005049063
1.54,31444.0,11.57823284823291
1.58,33813.0,11.99804870804877
1.63,31392.0,12.328550638550702
1.67,30742.0,12.608734778734846
1.71,32559.0,12.835283635283703
1.75,32553.0,12.958122958123024
1.79,45948.5,13.05293436293443
1.84,34989.0,12.96307395307402
1.88,33816.0,13.080077220077285
1.92,36931.0,13.266427086427154
1.96,37455.5,13.461770121770192
2.0,41149.0,13.68057915057922
2.04,35733.0,13.937234927235
2.09,35136.0,14.176709236709309
2.13,35102.5,14.50609741609749
2.17,43098.0,14.705637065637143
2.21,46092.0,15.025093555093633
2.25,43021.0,15.34133650133658
2.29,42363.0,15.608927828927907
2.34,42913.0,15.905049005049085
2.38,46112.0,16.21929610929619
2.42,46091.0,16.550706860706946
2.46,45465.0,16.807900207900293
2.5,47926.0,17.077751707751798
2.54,44720.5,17.345723195723284
2.59,52136.0,17.816735966736058
2.63,50949.5,18.165773685773775
2.67,50936.0,18.50052272052282
2.71,52175.0,18.858476388476486
2.75,53385.0,19.22911790911801
2.79,55235.0,19.6963171963173
2.84,58309.5,20.081547371547472
2.88,55797.5,20.428755568755673
2.92,59523.0,20.769646569646675
2.96,58260.0,21.234802494802604
3.0,58260.0,21.759492129492237
3.04,60110.0,22.264356994357108
3.09,61869.5,22.761829521829636
3.13,64442.0,23.23777546777559
3.17,61864.5,23.748078408078534
3.21,66724.0,24.27995247995261
3.25,68650.5,24.80275616275629
3.29,69938.0,25.333409563409695
3.34,72454.5,25.76896940896954
3.38,73072.5,26.31478170478184
3.42,74205.0,26.839587169587304
3.46,77286.5,27.326465696465835
3.5,79087.0,27.812652212652356
3.55,78489.0,28.29806058806073
3.59,80304.5,28.790579150579298
3.63,83069.0,29.315720225720373
3.67,83968.0,29.792681912682067
3.71,84632.0,30.301838431838586
3.75,85818.5,30.769988119988277
3.8,85854.0,31.183486783486945
3.84,86436.0,31.59093258093274
3.88,88955.5,32.01635580635597
3.92,90740.5,32.47875556875574
3.96,90140.5,32.87506979506996
4.0,90159.5,33.28654588654606
4.05,91982.0,33.683896643896816
4.09,95023.0,34.07986634986651
4.13,95032.0,34.517757647757826
4.17,95615.0,34.92362934362953
4.21,98098.0,35.32282447282466
4.25,99329.0,35.76560439560458
4.3,100502.5,36.225547965548145
4.34,101810.0,36.646727056727244
4.38,102954.0,37.06575586575605
4.42,103660.0,37.5122661122663
4.46,104847.0,37.96947727947747
4.5,106025.0,38.4059697059699
4.55,109098.5,38.848167508167705
4.59,110912.5,39.27801306801327
4.63,110957.5,39.699322839323045
4.67,110344.0,40.13452925452946
4.71,110904.0,40.55501336501358
4.75,113364.0,40.96429462429483
4.8,115820.5,41.380409860410076
4.84,116957.0,41.7668131868134
4.88,116282.0,42.19884466884489
4.92,118735.0,42.62163350163372
4.96,120098.0,43.03547074547097
5.0,120103.5,43.510855360855594
5.05,120716.0,43.97550044550068
5.09,122601.0,44.45190674190697
5.13,124415.0,44.942168102168324
5.17,125596.0,45.41283635283659
5.21,126153.0,45.906367686367915
5.26,128574.0,46.43336204336228
5.3,129834.0,47.0041134541137
5.34,131048.0,47.65678348678374
5.38,132282.0,48.26295515295539
5.42,134130.5,48.89178794178819
5.46,137820.0,49.473388773389026
5.51,139011.5,50.04287496287522
5.55,138983.5,50.67824175824202
5.59,143346.0,51.32480249480275
5.63,144497.5,52.02285120285147
5.67,146400.0,52.7113929313932
5.71,148776.0,53.3812741312744
5.76,148172.5,54.01487377487405
5.8,151288.0,54.62193347193376
5.84,153068.5,55.229970299970596
5.88,154928.0,55.92861894861924
5.92,159242.0,56.542266112266404
5.96,160430.0,57.154713394713696
6.01,161028.0,57.75474012474042
6.05,160446.0,58.32984555984585
6.09,158629.0,58.84859815859846
6.13,164733.0,59.3448321948325
6.17,164708.5,59.836934956935266
6.21,168393.0,60.30825363825395
6.26,170825.0,60.76089991090022
6.3,169592.0,61.18035640035671
6.34,172037.0,61.52586575586607
6.38,170173.5,61.899901989902304
6.42,169609.0,62.24463914463947
6.46,172614.0,62.56842292842326
6.51,176307.0,62.86140481140513
6.55,178120.0,63.048981288981615
6.59,178137.0,63.25783189783222
6.63,172049.0,63.46501336501369
6.67,177502.0,63.6354974754978
6.72,176896.0,63.73395604395637
6.76,175675.0,63.73395604395637
6.8,176875.0,63.73395604395637
6.84,179281.5,63.73395604395637
6.88,179315.0,63.73395604395637
6.92,177498.0,63.73395604395637
6.97,176844.0,63.73395604395637
7.01,178096.5,63.73395604395637
7.05,178078.5,63.73395604395637
7.09,179327.0,63.73395604395637
7.13,178064.0,63.73395604395637
7.17,177454.0,63.73395604395637
7.22,176818.5,63.73395604395637
7.26,177462.0,63.73395604395637
7.3,180467.5,63.73395604395637
7.34,178678.0,63.73395604395637
7.38,176856.0,63.73395604395637
7.42,177456.0,63.73395604395637
7.47,179287.0,63.73395604395637
7.51,176812.0,63.73395604395637
7.55,177462.0,63.73395604395637
7.59,177412.5,63.73395604395637
7.63,177440.5,63.73395604395637
7.67,176251.5,63.73395604395637
7.72,175620.0,63.73395604395637
7.76,176859.0,63.73395604395637
7.8,177457.0,63.73395604395637
7.84,176834.0,63.73395604395637
7.88,176857.5,63.73395604395637
7.92,176879.0,63.73395604395637
7.97,176875.0,63.73395604395637
8.01,177406.5,63.73395604395637
8.05,177473.0,63.73395604395637
8.09,176859.0,63.73395604395637
8.13,176859.0,63.73395604395637
8.17,177442.0,63.73395604395637
8.22,176864.0,63.73395604395637
8.26,176245.0,63.73395604395637
8.3,176855.0,63.73395604395637
8.34,176254.0,63.73395604395637
