time,square,percentage
0.04,0.0,0.0
0.08,0.0,0.0
0.12,0.0,0.0
0.17,0.0,0.0
0.21,0.0,0.0
0.25,0.0,0.0
0.29,0.0,0.0
0.33,0.0,0.0
0.37,0.0,0.0
0.42,0.0,0.0
0.46,0.0,0.0
0.5,0.0,0.0
0.54,0.0,0.0
0.58,0.0,0.0
0.62,0.0,0.0
0.66,0.0,0.0
0.71,0.0,0.0
0.75,0.0,0.0
0.79,0.0,0.0
0.83,0.0,0.0
0.87,0.0,0.0
0.91,0.0,0.0
0.95,0.0,0.0
1.0,0.0,0.0
1.04,0.0,0.0
1.08,0.0,0.0
1.12,0.0,0.0
1.16,0.0,0.0
1.2,0.0,0.0
1.25,0.0,0.0
1.29,0.0,0.0
1.33,0.0,0.0
1.37,0.0,0.0
1.41,0.0,0.0
1.45,0.0,0.0
1.49,0.0,0.0
1.54,0.0,0.0
1.58,0.0,0.0
1.62,0.0,0.0
1.66,0.0,0.0
1.7,36.0,0.07018117018116911
1.74,36.0,0.37844074844074904
1.79,0.0,0.7402732402732427
1.83,0.0,1.1430323730323777
1.87,0.0,1.6096584496584565
1.91,0.0,2.1378705078705176
1.95,0.0,2.6934095634095763
1.99,0.0,3.2709474309474467
2.03,3366.5,3.8823076923077107
2.08,15803.5,4.535553905553928
2.12,18188.5,5.191826551826578
2.16,18289.5,5.838788238788269
2.2,18285.0,6.463133353133387
2.24,20082.5,7.103267003267041
2.28,26574.0,7.7134749034749435
2.33,26623.0,8.298544698544742
2.37,25993.0,8.819628749628796
2.41,26043.5,9.296923076923125
2.45,27800.5,9.72741609741615
2.49,28430.5,10.133953073953126
2.53,29010.5,10.640935550935607
2.57,30203.0,10.872319572319629
2.62,29567.5,11.219560439560498
2.66,28421.5,11.365340065340126
2.7,28976.0,11.518277398277458
2.74,29593.5,11.56728838728845
2.78,29064.0,11.507621027621088
2.82,27250.0,11.23432135432141
2.86,27306.0,11.06658746658752
2.91,27823.5,10.962566082566138
2.95,29040.0,10.946427086427143
2.99,27266.5,10.860694980695035
3.03,27892.0,10.826091476091532
3.07,27903.0,10.82453519453525
3.11,30301.0,10.802560142560196
3.16,31463.0,10.82381348381354
3.2,32661.0,10.913017523017578
3.24,32049.0,11.076168696168754
3.28,21449.0,11.27332640332646
3.32,34987.0,11.45190377190383
3.36,23213.0,11.625862785862846
3.4,30890.0,11.79950697950704
3.45,24972.0,11.98960795960802
3.49,25020.0,12.175078705078766
3.53,25024.5,12.422316602316666
3.57,36801.0,12.64543807543814
3.61,40962.5,12.84321651321658
3.65,39789.0,13.04253341253348
3.7,33840.0,13.300053460053526
3.74,37355.0,13.56039501039508
3.78,35022.0,13.77900504900512
3.82,39792.0,14.04903771903779
3.86,43333.0,14.293154143154215
3.9,42141.0,14.589512919512993
3.94,39148.0,14.878936738936815
3.99,36832.0,15.188339768339846
4.03,35647.0,15.502165132165212
4.07,38017.0,15.645283635283715
4.11,40922.0,15.993768933769017
4.15,42185.0,16.144036234036317
4.19,41542.0,16.40483813483822
4.24,43895.0,16.511107811107895
4.28,42092.0,16.582200772200856
4.32,44526.0,16.597309177309263
4.36,45722.0,16.75749628749637
4.4,46880.0,17.038482328482417
4.44,44497.0,17.335393525393613
4.48,46252.0,17.5294446094447
4.53,48066.0,17.75356697356706
4.57,45740.0,17.96204336204345
4.61,47537.0,18.268580338580428
4.65,46913.0,18.636587466587564
4.69,49283.0,18.929397089397185
4.73,50549.0,19.174196614196713
4.77,51004.0,19.35533709533719
4.82,51014.0,19.517419067419162
4.86,51039.0,19.695913275913377
4.9,51702.0,19.931585981586085
4.94,51031.0,20.200888030888134
4.98,54053.0,20.43487674487685
5.02,54655.0,20.66277992278003
5.07,56425.0,20.878592218592324
5.11,58789.0,21.133682803682913
5.15,56981.0,21.38255420255431
5.19,56403.0,21.683376893377005
5.23,57566.0,21.92816750816762
5.27,59361.0,22.201458271458385
5.31,58190.0,22.53199881199893
5.36,56415.5,22.815577665577784
5.4,56415.0,23.137306207306327
5.44,61167.0,23.43124740124752
5.48,62386.0,23.76482625482637
5.52,64659.0,24.11469854469867
5.56,64655.0,24.470406890407013
5.61,65807.0,24.857867537867662
5.65,65288.5,25.198731808731942
5.69,64698.0,25.52867240867254
5.73,66527.0,25.86089694089707
5.77,70095.0,26.240466290466422
5.81,70045.0,26.66532224532238
5.85,70709.0,27.112768042768185
5.9,73628.0,27.602978912979054
5.94,72999.0,28.033433323433467
5.98,75465.0,28.45517374517389
6.02,76590.0,28.903109593109743
6.06,76038.5,29.311247401247556
6.1,77747.5,29.69109296109311
6.15,77775.0,30.038019008019162
6.19,79572.0,30.31738639738655
6.23,80140.5,30.648289278289436
6.27,81389.0,30.967802197802357
6.31,82596.0,31.306819126819285
6.35,81310.0,31.640784080784247
6.39,84898.0,31.99163647163664
6.44,87263.0,32.32816156816173
6.48,87262.5,32.62131571131588
6.52,87915.0,32.92626670626688
6.56,86138.0,33.25689040689058
6.6,86700.0,33.5705910305912
6.64,86721.0,33.89140481140499
6.68,89141.0,34.21130383130401
6.73,89060.5,34.52347193347211
6.77,87920.0,34.81434808434827
6.81,92008.5,35.15868428868447
6.85,92612.0,35.45267003267021
6.89,92011.0,35.75789129789148
6.93,94963.0,36.04856845856865
6.98,95605.0,36.35234333234352
7.02,97375.0,36.64379566379586
7.06,98582.0,36.94933768933788
7.1,99115.5,37.26004752004771
7.14,99159.0,37.566326106326294
7.18,99089.0,37.909818829819024
7.22,100376.0,38.26222453222473
7.27,100346.0,38.623433323433524
7.31,101563.5,38.98716661716682
7.35,102126.0,39.32223641223661
7.39,101471.0,39.32223641223661
7.43,103887.0,39.32223641223661
7.47,103273.0,39.32223641223661
7.52,106837.0,39.32223641223661
7.56,104463.0,39.32223641223661
7.6,106724.0,39.32223641223661
7.64,107370.0,39.32223641223661
7.68,107972.0,39.32223641223661
7.72,108545.0,39.32223641223661
7.76,109638.0,39.32223641223661
7.81,109674.0,39.32223641223661
7.85,110261.0,39.32223641223661
7.89,108371.0,39.32223641223661
7.93,108363.0,39.32223641223661
7.97,109528.0,39.32223641223661
8.01,108359.0,39.32223641223661
8.05,107778.5,39.32223641223661
8.1,105373.0,39.32223641223661
8.14,107017.5,39.32223641223661
8.18,105948.5,39.32223641223661
8.22,104680.0,39.32223641223661
8.26,104766.0,39.32223641223661
8.3,105315.0,39.32223641223661
8.35,105322.5,39.32223641223661
8.39,104150.5,39.32223641223661
8.43,104161.0,39.32223641223661
8.47,102335.5,39.32223641223661
8.51,103555.5,39.32223641223661
8.55,103586.0,39.32223641223661
8.59,102983.0,39.32223641223661
8.64,102987.5,39.32223641223661
8.68,103588.0,39.32223641223661
8.72,103585.5,39.32223641223661
8.76,103563.0,39.32223641223661
8.8,102405.5,39.32223641223661
8.84,102919.0,39.32223641223661
8.89,102368.0,39.32223641223661
8.93,102955.0,39.32223641223661
8.97,102963.0,39.32223641223661
9.01,102968.0,39.32223641223661
9.05,102971.5,39.32223641223661
9.09,102966.0,39.32223641223661
9.13,102942.0,39.32223641223661
9.18,102983.0,39.32223641223661
