time,square,percentage
0.04,0.0,0.0
0.08,0.0,0.0
0.12,0.0,0.0
0.17,0.0,0.0
0.21,0.0,0.0
0.25,0.0,0.0
0.29,0.0,0.0
0.33,0.0,0.0
0.37,0.0,0.0
0.42,0.0,0.0
0.46,0.0,0.0
0.5,0.0,0.0
0.54,0.0,0.0
0.58,0.0,0.0
0.62,0.0,0.0
0.66,0.0,0.0
0.71,0.0,0.0
0.75,0.0,0.0
0.79,0.0,0.0
0.83,0.0,0.0
0.87,0.0,0.0
0.91,0.0,0.0
0.96,0.0,0.0
1.0,0.0,0.0
1.04,0.0,0.0
1.08,0.0,0.0
1.12,0.0,0.0
1.16,0.0,0.0
1.2,0.0,0.0
1.25,0.0,0.0
1.29,0.0,0.0
1.33,0.0,0.0
1.37,0.0,0.0
1.41,0.0,0.0
1.45,0.0,0.0
1.49,0.0,0.0
1.54,0.0,0.0
1.58,0.0,0.0
1.62,0.0,0.0
1.66,0.0,0.0
1.7,0.0,0.0
1.74,0.0,0.0
1.79,0.0,0.0
1.83,0.0,0.0
1.87,0.0,0.0
1.91,0.0,0.0
1.95,0.0,0.0
1.99,0.0,0.0
2.03,0.0,0.0
2.08,0.0,0.0
2.12,0.0,0.0
2.16,0.0,0.0
2.2,0.0,0.0
2.24,0.0,0.0
2.28,0.0,0.0
2.33,0.0,0.0
2.37,0.0,0.0
2.41,0.0,0.0
2.45,0.0,0.0
2.49,0.0,0.0
2.53,0.0,0.0
2.57,0.0,0.0
2.62,0.0,0.0
2.66,0.0,0.0
2.7,0.0,0.0
2.74,0.0,0.0
2.78,4372.0,3.010092070092085
2.82,16212.0,3.4649806949807123
2.87,18006.0,3.937425007425027
2.91,18004.0,4.465126225126248
2.95,16240.0,5.041256311256336
2.99,16862.0,5.57026433026436
3.03,16224.0,6.131784971785004
3.07,18026.0,6.82383427383431
3.11,18042.0,7.423828333828372
3.16,18634.0,7.804229284229325
3.2,20970.0,8.18684288684293
3.24,22185.0,8.571443421443465
3.28,20988.0,8.916640926640973
3.32,20398.0,9.37976239976245
3.36,28103.0,9.800798930798981
3.4,27505.0,10.1454410454411
3.45,29841.5,10.271241461241514
3.49,27556.0,10.417668547668601
3.53,27560.0,10.501755271755325
3.57,30479.0,10.45451737451743
3.61,31645.0,10.717864567864623
3.65,29860.0,10.847623997624053
3.7,27548.0,10.901461241461298
3.74,31108.0,10.97167805167811
3.78,29345.0,11.064297594297651
3.82,19301.5,11.256082566082624
3.86,22261.5,11.293483813483872
3.9,35253.0,11.296866646866706
3.94,35257.0,11.306242946243005
3.99,34691.0,11.376343926343985
4.03,36418.0,11.481877041877102
4.07,26398.0,11.652224532224592
4.11,24701.0,11.841511731511792
4.15,24613.0,12.017472527472588
4.19,34607.0,12.191452331452394
4.24,29393.0,12.421354321354382
4.28,28211.0,12.642280962281026
4.32,37034.0,12.881027621027686
4.36,26467.0,13.18390555390562
4.4,35871.0,13.513445203445272
4.44,41801.0,13.799854469854541
4.48,40026.0,14.0568488268489
4.53,39445.5,14.41872289872297
4.57,31168.5,14.698809028809105
4.61,41860.5,14.830662310662385
4.65,44731.0,15.027246807246883
4.69,45885.0,15.388292248292327
4.73,45339.0,15.755253935254014
4.78,45367.0,16.161808731808815
4.82,40026.5,16.623549153549238
4.86,36500.5,16.921678051678143
4.9,44746.5,17.17775467775477
4.94,45938.5,17.437220077220168
4.98,46537.0,17.799002079002168
5.02,46536.5,18.090745470745563
5.07,46516.5,18.313739233739327
5.11,46528.5,18.640136620136712
5.15,47710.5,18.783685773685868
5.19,50660.5,19.0717226017227
5.23,51847.0,19.4662874962876
5.27,50064.5,19.84188001188011
5.31,55396.0,20.193139293139396
5.36,55416.0,20.382087912088014
5.4,53040.5,20.73079893079904
5.44,56043.5,21.124844074844184
5.48,58394.5,21.544389664389776
5.52,57836.5,21.96175230175242
5.56,58410.5,22.359720819720938
5.61,60166.5,22.672732402732517
5.65,60681.0,22.923730323730446
5.69,58928.5,23.27977130977143
5.73,61941.5,23.616043956044077
5.77,61342.5,24.01354618354631
5.81,63634.5,24.389459459459587
5.85,66010.5,24.775678645678774
5.9,67161.0,25.123189783189915
5.94,66643.5,25.499869319869454
5.98,66635.0,25.882260172260303
6.02,67250.5,26.300947430947563
6.06,68990.0,26.63267300267314
6.1,70748.0,27.066082566082706
6.15,70801.5,27.516905256905396
6.19,71949.5,27.87428868428882
6.23,73105.5,28.24485892485907
6.27,74324.0,28.65409563409578
6.31,77309.5,29.051939411939564
6.35,78519.5,29.464648054648208
6.39,78502.0,29.85631422631438
6.44,79701.5,30.270677160677316
6.48,83234.0,30.607487377487537
6.52,80857.0,30.96049302049318
6.56,82696.0,31.274419364419522
6.6,82084.0,31.56826551826568
6.64,84395.0,31.880338580338748
6.69,83260.5,32.16355212355229
6.73,85582.5,32.44515889515906
6.77,84427.0,32.70678348678366
6.81,87976.5,32.954704484704656
6.85,86755.0,33.198164538164704
6.89,85573.0,33.43584199584217
6.93,88586.5,33.669141669141844
6.98,90350.5,33.89380754380771
7.02,90292.5,34.136189486189664
7.06,90321.0,34.385954855955035
7.1,89174.5,34.67241461241479
7.14,91528.5,34.97118800118818
7.18,89743.0,35.291069201069384
7.22,91554.5,35.584208494208674
7.27,92138.5,35.97046926046944
7.31,92721.0,36.26169290169309
7.35,95081.0,36.28909414909433
7.39,95683.0,36.28909414909433
7.43,98587.0,36.28909414909433
7.47,98013.0,36.28909414909433
7.52,98633.0,36.28909414909433
7.56,99209.0,36.28909414909433
7.6,100433.0,36.28909414909433
7.64,102169.0,36.28909414909433
7.68,102107.0,36.28909414909433
7.72,103273.0,36.28909414909433
7.76,102697.0,36.28909414909433
7.81,102673.0,36.28909414909433
7.85,102693.0,36.28909414909433
7.89,102651.0,36.28909414909433
7.93,100319.0,36.28909414909433
7.97,102041.0,36.28909414909433
8.01,98485.0,36.28909414909433
8.06,100848.5,36.28909414909433
8.1,97900.5,36.28909414909433
8.14,97863.0,36.28909414909433
8.18,95491.0,36.28909414909433
8.22,97273.0,36.28909414909433
8.26,96691.0,36.28909414909433
8.3,96733.0,36.28909414909433
8.35,96137.0,36.28909414909433
8.39,96655.0,36.28909414909433
8.43,96713.0,36.28909414909433
8.47,96091.0,36.28909414909433
8.51,96085.0,36.28909414909433
8.55,96093.0,36.28909414909433
8.6,95509.0,36.28909414909433
8.64,95494.5,36.28909414909433
8.68,95505.0,36.28909414909433
8.72,96084.5,36.28909414909433
8.76,96088.5,36.28909414909433
8.8,94318.5,36.28909414909433
8.84,94932.5,36.28909414909433
8.89,94898.5,36.28909414909433
8.93,94911.0,36.28909414909433
8.97,95517.0,36.28909414909433
9.01,95499.0,36.28909414909433
9.05,95498.0,36.28909414909433
9.09,95485.5,36.28909414909433
9.14,94959.5,36.28909414909433
9.18,94917.0,36.28909414909433
9.22,94933.0,36.28909414909433
9.26,95494.5,36.28909414909433
9.3,94880.5,36.28909414909433
