time,square,percentage
0.04,0.0,0.0
0.08,84.0,0.010442530442530497
0.13,36.0,0.012019602019602083
0.17,52.0,0.012768042768042834
0.21,44.0,0.013950103950104025
0.25,52.0,0.01509058509058517
0.29,60.0,0.016177606177606264
0.33,52.0,0.01719928719928729
0.38,52.0,0.01814374814374824
0.42,36.0,0.0189991089991091
0.46,52.0,0.019400059400059504
0.5,44.0,0.020145530145530253
0.54,68.0,0.02076032076032087
0.58,60.0,0.02087912087912099
0.63,60.0,0.021300861300861413
0.67,60.0,0.02119691119691131
0.71,60.0,0.016771606771606856
0.75,60.0,0.0
0.79,52.0,0.0
0.83,60.0,0.0
0.88,36.0,0.0
0.92,68.0,0.0
0.96,52.0,0.0
1.0,52.0,0.0
1.04,52.0,0.0
1.08,52.0,0.0
1.13,52.0,0.05662013662013568
1.17,52.0,0.2852866052866055
1.21,68.0,0.5656192456192471
1.25,60.0,0.900694980694984
1.29,60.0,1.2304573804573857
1.33,87.0,1.6126343926343998
1.38,60.0,2.042628452628462
1.42,87.0,2.5067656667656784
1.46,405.0,3.0193970893971036
1.5,13287.0,3.580519750519768
1.54,15220.0,4.156138996139017
1.58,16072.5,4.721324621324644
1.63,16791.0,5.2882625482625745
1.67,18553.0,5.88929907929911
1.71,19721.5,6.516471636471669
1.75,20888.5,7.159489159489196
1.79,21567.0,7.8262934362934775
1.84,22745.0,8.479747549747593
1.88,23302.0,9.090299970300018
1.92,25707.5,9.744339174339226
1.96,26219.0,10.321868131868184
2.0,26296.5,10.860427680427737
2.04,30381.5,11.358877338877399
2.09,30997.5,11.743765963766025
2.13,31551.5,12.089429759429823
2.17,32781.5,12.361384021384085
2.21,32779.0,12.57437481437488
2.25,32220.0,12.779613899613965
2.29,33482.0,13.144636174636243
2.34,36397.0,13.452696762696831
2.38,38727.5,13.743863973864045
2.42,38711.0,14.022732402732474
2.46,38700.5,14.224184734184806
2.5,38727.0,14.505464805464879
2.54,37553.0,14.710626670626745
2.59,38133.5,14.96160677160685
2.63,40426.5,15.217980397980476
2.67,36390.0,15.410991980992062
2.71,39341.5,15.543647163647245
2.75,39813.0,15.733258093258172
2.79,39781.5,15.931829521829604
2.84,44561.5,16.18575586575595
2.88,44585.0,16.382592812592897
2.92,46343.5,16.63323730323739
2.96,46874.5,16.85305910305919
3.0,43372.0,17.09328482328491
3.04,42257.0,17.338791208791296
3.09,45933.0,17.59919809919819
3.13,46503.5,17.94055242055251
3.17,46503.5,18.339183249183346
3.21,52396.0,18.732491832491927
3.25,47668.0,19.118924858924952
3.29,52913.0,19.500056430056528
3.34,49969.5,19.90759132759143
3.38,49460.5,20.35716661716672
3.42,52991.0,20.838856548856654
3.46,59514.0,21.191042471042575
3.5,57079.0,21.584879714879822
3.55,56506.5,22.028004158004272
3.59,57079.0,22.500365310365428
3.63,62420.0,23.072949212949325
3.67,60797.5,23.607175527175645
3.71,65504.0,24.063822393822516
3.75,66126.0,24.576329076329205
3.8,66736.0,25.141998811998942
3.84,68466.5,25.710198990199125
3.88,67832.5,26.260608850608985
3.92,68378.0,26.82054945054959
3.96,70820.0,27.393023463023603
4.0,73666.5,28.072423522423666
4.05,76702.5,28.686254826254974
4.09,76117.5,29.371401841401994
4.13,75497.5,29.9762132462134
4.17,77223.5,30.555343035343192
4.21,83198.5,31.177012177012337
4.25,85537.5,31.880644490644652
4.3,84902.0,32.51558954558971
4.34,84315.0,33.12991683991701
4.38,83793.5,33.715114345114515
4.42,87963.5,34.370804870805046
4.46,97943.5,34.9482744282746
4.5,99186.0,35.58744876744895
4.55,94989.0,36.237534897535085
4.59,94402.0,36.8533145233147
4.63,100245.5,37.52409563409582
4.67,102031.0,38.14195129195149
4.71,102622.5,38.7254945054947
4.75,103197.5,39.310816750816954
4.8,103792.0,39.92989901989922
4.84,105079.5,40.60677754677775
4.88,108012.0,41.296747846748055
4.92,109157.5,41.94888327888349
4.96,109701.0,42.596141966142184
5.0,111550.0,43.37972378972401
5.05,114557.0,44.17857142857165
5.09,115676.5,44.97633501633524
5.13,118084.0,45.712978912979146
5.17,119256.0,46.38397980398004
5.21,123385.5,47.048752598752834
5.26,125198.0,47.840635580635826
5.3,126403.5,48.6998366498369
5.34,130520.5,49.50817938817964
5.38,129897.5,50.30024948024973
5.42,133495.0,51.14304722304749
5.46,137025.0,51.97707751707778
5.51,140526.0,52.77648054648082
5.55,142837.0,53.508215028215304
5.59,144067.5,54.23433323433351
5.63,144071.5,54.914992574992866
5.67,146439.0,55.53985743985773
5.71,148832.5,56.093287793288084
5.76,146412.0,56.59671517671546
5.8,148213.0,57.04519156519186
5.84,147608.0,57.448461538461835
5.88,149996.0,57.788209088209385
5.92,152300.5,57.97457380457409
5.96,155792.0,57.97457380457409
6.01,158214.0,57.97457380457409
6.05,156461.5,57.97457380457409
6.09,155232.0,57.97457380457409
6.13,153498.5,57.97457380457409
6.17,153450.5,57.97457380457409
6.21,153434.5,57.97457380457409
6.26,153457.0,57.97457380457409
6.3,155231.5,57.97457380457409
6.34,152272.0,57.97457380457409
6.38,151678.5,57.97457380457409
6.42,153416.5,57.97457380457409
6.46,154612.5,57.97457380457409
6.51,153429.0,57.97457380457409
6.55,153406.0,57.97457380457409
6.59,154024.5,57.97457380457409
6.63,153989.0,57.97457380457409
6.67,153440.5,57.97457380457409
6.72,154038.0,57.97457380457409
6.76,154389.0,57.97457380457409
6.8,153484.5,57.97457380457409
6.84,153438.5,57.97457380457409
6.88,152304.5,57.97457380457409
6.92,152279.0,57.97457380457409
6.97,151638.5,57.97457380457409
7.01,152790.0,57.97457380457409
7.05,152805.5,57.97457380457409
7.09,153450.5,57.97457380457409
7.13,150461.0,57.97457380457409
7.17,149845.5,57.97457380457409
7.22,151054.0,57.97457380457409
7.26,150462.0,57.97457380457409
7.3,152829.0,57.97457380457409
7.34,151038.5,57.97457380457409
7.38,150432.0,57.97457380457409
7.42,151631.5,57.97457380457409
7.47,151608.5,57.97457380457409
7.51,151614.0,57.97457380457409
7.55,151020.0,57.97457380457409
7.59,150458.0,57.97457380457409
7.63,152797.0,57.97457380457409
7.67,152232.0,57.97457380457409
7.72,151053.0,57.97457380457409
7.76,152821.0,57.97457380457409
7.8,150464.5,57.97457380457409
7.84,150468.5,57.97457380457409
7.88,152834.5,57.97457380457409
7.92,151658.5,57.97457380457409
7.97,150450.5,57.97457380457409
8.01,150454.5,57.97457380457409
8.05,151643.0,57.97457380457409
8.09,149872.5,57.97457380457409
8.13,151654.5,57.97457380457409
8.17,151646.5,57.97457380457409
8.22,151017.5,57.97457380457409
8.26,151630.5,57.97457380457409
8.3,151658.5,57.97457380457409
8.34,152223.5,57.97457380457409
