time,square,percentage
0.04,124.0,0.048262548262548506
0.08,124.0,0.04759726759726784
0.12,124.0,0.048051678051678294
0.17,124.0,0.04719334719334744
0.21,124.0,0.046765666765667
0.25,116.0,0.0466646866646869
0.29,108.0,0.046085536085536324
0.33,164.0,0.04549747549747574
0.37,124.0,0.04561330561330585
0.41,116.0,0.044110484110484335
0.46,92.0,0.04318978318978341
0.5,100.0,0.04203445203445225
0.54,108.0,0.04110187110187131
0.58,92.0,0.0410929610929613
0.62,84.0,0.04038016038016058
0.66,92.0,0.039884169884170095
0.71,116.0,0.04030591030591051
0.75,116.0,0.04001782001782022
0.79,156.0,0.041000891000891215
0.83,140.0,0.04081675081675103
0.87,60.0,0.04190971190971213
0.91,140.0,0.04290169290169312
0.95,108.0,0.04380457380457403
1.0,84.0,0.04356994356994379
1.04,108.0,0.043118503118503335
1.08,100.0,0.04385209385209408
1.12,52.0,0.04531333531333554
1.16,164.0,0.025144045144045248
1.2,140.0,0.0
1.24,164.0,0.0
1.29,164.0,0.0
1.33,108.0,0.0
1.37,148.0,0.0
1.41,164.0,0.0
1.45,100.0,0.0
1.49,164.0,0.0
1.54,84.0,0.044330264330263616
1.58,148.0,0.24697950697950732
1.62,68.0,0.4768220968220984
1.66,84.0,0.7390644490644519
1.7,76.0,0.8802138402138437
1.74,148.0,1.0918235818235866
1.78,148.0,1.3742381942382003
1.83,84.0,1.7118057618057698
1.87,84.0,2.1297059697059795
1.91,1645.0,2.586634986634999
1.95,14282.0,3.142340362340378
1.99,14973.5,3.60199881199883
2.03,16322.0,4.099919809919831
2.07,15129.0,4.609408969408993
2.12,13933.0,5.066688446688473
2.16,14011.0,5.540014850014879
2.2,15156.0,6.0316424116424425
2.24,17564.0,6.522762102762137
2.28,17597.0,6.990213840213877
2.32,16950.0,7.464380754380793
2.37,17537.0,7.911936441936484
2.41,17533.0,8.310495990496035
2.45,28788.0,8.68378081378086
2.49,28768.0,9.029735669735718
2.53,28206.0,9.33350460350465
2.57,28252.0,9.5911137511138
2.61,25918.0,9.97786753786759
2.66,25405.0,10.10673596673602
2.7,20104.0,10.187080487080541
2.74,27087.0,10.542877932877987
2.78,25904.0,10.846679536679595
2.82,25880.0,10.937523017523073
2.86,30076.0,11.065830115830174
2.9,30117.0,11.195310365310425
2.95,29472.5,11.269373329373387
2.99,29450.5,11.304244134244193
3.03,30744.0,11.308473418473477
3.07,29553.0,11.215004455004514
3.11,30139.0,11.08207603207609
3.15,31845.0,10.822099792099849
3.19,31908.0,10.566863676863731
3.24,31601.0,10.64354321354327
3.28,31867.0,10.697032967033023
3.32,31871.0,10.747891297891353
3.36,18283.0,10.635161865161919
3.4,28910.0,10.522776952777006
3.44,28922.0,10.581722601722655
3.49,19482.0,10.328384318384371
3.53,19498.0,10.213076923076976
3.57,32475.0,10.269536679536731
3.61,27735.0,10.313935253935306
3.65,23630.5,10.292548262548314
3.69,23588.0,10.346195426195477
3.73,23579.0,10.41891891891897
3.78,24814.0,10.589177309177362
3.82,28901.0,10.619504009504062
3.86,28889.0,10.757912087912143
3.9,36578.0,10.90365013365019
3.94,35961.0,11.117849717849776
3.98,25380.0,11.417050787050846
4.02,26604.0,11.738817938817999
4.07,25998.0,12.013495693495756
4.11,37753.0,12.345215325215387
4.15,37770.0,12.450187110187173
4.19,26609.0,12.711532521532586
4.23,41325.0,13.020513810513878
4.27,41389.0,13.185399465399533
4.32,30182.0,13.347600237600304
4.36,30178.0,13.681173151173224
4.4,39607.0,13.964698544698615
4.44,37251.0,14.165441045441117
4.48,37267.0,14.380041580041654
4.52,31976.0,14.583376893376968
4.56,44327.0,14.800100980101055
4.61,39058.0,15.056780516780591
4.65,41370.0,15.30017226017234
4.69,41403.0,15.659637659637738
4.73,38404.5,16.04708048708057
4.77,38508.0,16.267220077220163
4.81,44350.0,16.50547074547083
4.85,43851.0,16.720938520938606
4.9,46173.0,17.083237303237393
4.94,47893.5,17.474897534897625
4.98,47278.0,17.712782892782986
5.02,47960.0,18.174561924562017
5.06,47372.0,18.670769230769327
5.1,50256.0,19.018063558063655
5.15,50926.0,19.341286011286112
5.19,53200.0,19.804282744282848
5.23,52592.0,20.219394119394224
5.27,53196.0,20.63630828630839
5.31,53258.0,20.941829521829632
5.35,55053.0,21.44063558063569
5.39,56799.0,21.893195723195834
5.44,59098.0,22.410083160083275
5.48,59801.0,22.90671517671529
5.52,61539.0,23.345604395604518
5.56,61618.0,23.720193050193174
5.6,62177.0,24.169376299376424
5.64,65732.0,24.609189189189316
5.68,66889.5,25.114009504009633
5.73,66875.0,25.618360558360692
5.77,68618.0,26.062631422631558
5.81,69871.0,26.50384912384926
5.85,69835.0,26.918586278586417
5.89,71083.0,27.384704484704624
5.93,72277.0,27.85599643599658
5.97,74643.0,28.339355509355652
6.02,75854.0,28.78745767745783
6.06,78221.0,29.216477576477725
6.1,79431.0,29.631101871102025
6.14,78912.0,30.059798039798196
6.18,77708.5,30.457757647757802
6.22,79482.0,30.852925452925614
6.27,80000.0,31.22553608553625
6.31,83573.5,31.66509652509669
6.35,84768.5,32.0564419364421
6.39,85405.0,32.4550163350165
6.43,83579.5,32.87784377784394
6.47,85337.0,33.273935253935434
6.51,88871.0,33.65638847638864
6.56,90089.0,34.070537570537745
6.6,91302.0,34.44631719631737
6.64,90715.0,34.78728244728263
6.68,90723.5,34.84232848232866
6.72,91850.0,34.84232848232866
6.76,93067.5,34.84232848232866
6.8,94240.0,34.84232848232866
6.85,94197.0,34.84232848232866
6.89,93623.0,34.84232848232866
6.93,96067.0,34.84232848232866
6.97,97799.5,34.84232848232866
7.01,99496.0,34.84232848232866
7.05,95976.0,34.84232848232866
7.1,97706.0,34.84232848232866
7.14,95898.0,34.84232848232866
7.18,95827.0,34.84232848232866
7.22,96979.0,34.84232848232866
