time,square,percentage
0.04,60.0,0.0
0.08,28.0,0.008651618651618695
0.13,28.0,0.010095040095040147
0.17,44.0,0.011167211167211226
0.21,28.0,0.012313632313632378
0.25,28.0,0.01386991386991394
0.29,60.0,0.015007425007425086
0.33,95.0,0.01652509652509661
0.38,44.0,0.017594297594297686
0.42,60.0,0.01866052866052876
0.46,52.0,0.0
0.5,52.0,0.0
0.54,52.0,0.0
0.58,44.0,0.0
0.63,52.0,0.0
0.67,52.0,0.0
0.71,60.0,0.0
0.75,60.0,0.0
0.79,91.0,0.0
0.83,91.0,0.0
0.88,60.0,0.0
0.92,91.0,0.0
0.96,91.0,0.05612414612414329
1.0,60.0,0.728016038016039
1.04,91.0,1.4657647757647814
1.08,52.0,2.284261954261964
1.13,70.5,3.113192753192767
1.17,81.0,4.016115236115255
1.21,9609.5,4.640439560439583
1.25,12781.5,5.504455004455032
1.29,14774.5,6.458898128898161
1.33,15428.5,7.416412236412275
1.38,17906.5,8.397941787941832
1.42,25071.0,9.327784377784425
1.46,25071.0,10.303002673002727
1.5,26866.5,11.39867834867841
1.54,38514.0,12.346228096228161
1.58,43932.0,13.325806355806426
1.63,60458.0,14.253359073359146
1.67,67041.5,15.053956043956124
1.71,38112.0,15.633525393525478
1.75,39223.5,16.077730917731003
1.79,39227.0,16.52434808434817
1.84,37499.0,16.94327888327897
1.88,39870.0,17.424838134838225
1.92,37442.5,17.92901692901702
1.96,59836.5,18.398016038016134
2.0,49785.0,18.933047223047325
2.04,46837.5,19.334570834570933
2.09,48635.0,19.670692010692115
2.13,48639.5,19.845135135135237
2.17,53420.0,19.94420552420563
2.21,51628.0,20.124864864864968
2.25,42811.0,20.25474606474617
2.29,50459.5,20.337130977131082
2.34,46336.5,20.482301752301858
2.38,46333.5,20.769343629343734
2.42,51074.0,21.323290763290874
2.46,63439.5,21.950837540837657
2.5,72244.5,22.169842589842705
2.54,72329.5,22.39223047223059
2.59,73509.5,22.55693792693804
2.63,67060.0,22.686343926344044
2.67,60523.0,22.79452034452046
2.71,55168.0,22.810763290763404
2.75,52252.5,23.195637065637186
2.79,57088.5,23.4490020790022
2.84,57088.5,23.645515295515416
2.88,62372.5,23.832652212652338
2.92,64722.5,24.001648351648473
2.96,62325.0,24.272937332937456
3.0,61173.0,24.61616869616882
3.04,61154.5,24.769509949510077
3.09,65861.0,24.990002970003097
3.13,61165.0,25.114134244134373
3.17,61755.0,25.22126819126832
3.21,68856.5,25.387615087615213
3.25,69389.5,25.71287496287509
3.29,69446.0,26.23651321651335
3.34,72393.0,26.832800712800847
3.38,71807.0,27.534282744282883
3.42,74214.5,28.22603207603222
3.46,76518.5,28.849287199287346
3.5,76514.5,29.403237303237457
3.55,77701.5,29.89122067122082
