time,square,percentage
0.04,231.0,0.0
0.08,191.0,0.03446985446985465
0.12,159.0,0.03952479952479973
0.17,154.5,0.04380754380754404
0.21,251.0,0.046697356697356945
0.25,124.0,0.050602910602910875
0.29,167.0,0.054463914463914756
0.33,167.0,0.05673893673893704
0.37,132.0,0.059489159489159796
0.42,148.0,0.062471042471042806
0.46,158.5,0.06368577368577402
0.5,178.5,0.06343332343332378
0.54,155.0,0.06340956340956375
0.58,108.0,0.0634630234630238
0.62,100.0,0.06309474309474343
0.66,196.0,0.06262251262251295
0.71,152.0,0.06226017226017259
0.75,235.0,0.061416691416691746
0.79,187.0,0.058556578556578864
0.83,150.5,0.054333234333234615
0.87,76.0,0.055105435105435384
0.91,100.0,0.05201069201069227
0.96,187.0,0.04908523908523933
1.0,109.0,0.04084051084051104
1.04,73.0,0.02087912087912095
1.08,156.0,0.0
1.12,97.0,0.0
1.16,52.0,0.0
1.21,114.0,0.0
1.25,202.5,0.0
1.29,170.0,0.0
1.33,163.5,0.0
1.37,163.5,0.0
1.41,126.0,0.10164835164835112
1.45,68.0,0.3771012771012781
1.5,44.0,0.6907276507276536
1.54,116.0,1.0330947430947475
1.58,172.0,1.3797950697950763
1.62,60.0,1.7415889515889602
1.66,259.5,2.108229878229889
1.7,279.5,2.4827116127116255
1.75,838.0,2.8574339174339323
1.79,1746.0,3.2418057618057787
1.83,12275.5,3.6015562815563
1.87,18112.0,3.9558004158004367
1.91,19452.0,4.301571131571154
1.95,17266.0,4.635167805167829
1.99,16901.0,4.93418176418179
2.04,16809.0,5.232747252747281
2.08,17728.5,5.490513810513841
2.12,16993.5,5.736159786159816
2.16,16610.5,5.932848232848264
2.2,15247.0,6.096147906147938
2.24,14343.5,6.2222126522126855
2.29,13734.5,6.3123908523908865
2.33,14297.5,6.366646866646901
2.37,14088.0,6.378313038313072
2.41,14207.5,6.33717552717556
2.45,14019.5,6.240487080487113
2.49,14180.5,6.093171963171994
2.53,13301.0,5.903171963171994
2.58,14400.5,5.67124443124446
2.62,14379.0,5.580540540540569
2.66,14188.0,5.593421443421472
2.7,13929.5,5.637520047520077
2.74,15108.5,5.677582417582446
2.78,14014.0,5.74042768042771
2.83,15098.5,5.7728333828334115
2.87,14209.0,5.835794475794505
2.91,15471.5,5.923240273240304
2.95,15712.0,6.047944757944789
2.99,16031.0,6.14855954855958
3.03,16087.0,6.231449361449394
3.08,16010.0,6.344746064746097
3.12,16101.5,6.463635283635317
3.16,16484.0,6.599884169884203
3.2,17290.5,6.744472824472858
3.24,17551.0,6.914561924561961
3.28,17717.5,7.093893673893709
3.32,18249.0,7.271787941787978
3.37,18481.0,7.468090288090326
3.41,18469.5,7.655028215028254
3.45,19575.0,7.837831897831937
3.49,19296.0,8.014980694980736
3.53,18715.5,8.190442530442573
3.57,21932.5,8.389444609444652
3.62,23029.0,8.604550044550088
3.66,22924.5,8.791348381348426
3.7,22014.0,8.987258687258734
3.74,23722.0,9.187142857142906
3.78,25510.5,9.392488862488909
3.82,24338.0,9.596804276804324
3.86,25776.5,9.795595485595536
3.91,25750.5,9.98037422037427
3.95,26555.0,10.172138402138454
3.99,25845.0,10.369896049896104
4.03,26219.0,10.55793287793293
4.07,25948.0,10.742773982774036
4.11,26337.0,10.917558657558713
4.16,27480.5,11.091321651321708
4.2,28136.0,11.262785862785922
4.24,28748.0,11.42140481140487
4.28,30818.5,11.570757350757411
4.32,28824.5,11.665256905256966
4.36,29029.5,11.797392337392399
4.4,29968.0,11.921116721116784
4.45,30844.0,12.03930798930805
4.49,31136.5,12.1078675378676
4.53,31321.5,12.202961092961155
4.57,31520.5,12.300044550044614
4.61,31687.0,12.356842886842953
4.65,32477.5,12.433861003861068
4.7,32137.5,12.521078111078175
4.74,32144.0,12.607713097713162
4.78,32584.5,12.676311256311322
4.82,32400.0,12.7424324324325
4.86,32925.0,12.785441045441111
4.9,32504.5,12.832182952183016
4.95,31578.5,12.884965844965912
4.99,32295.0,12.943421443421508
5.03,31336.0,13.02193050193057
5.07,32669.5,13.145925155925223
5.11,32365.0,13.21160974160981
5.15,33262.5,13.2818681318682
5.19,32866.5,13.360917730917798
5.24,34222.5,13.459474309474379
5.28,33487.5,13.57086130086137
5.32,34785.0,13.68111078111085
5.36,36021.0,13.793047223047292
5.4,36184.0,13.914787644787715
5.44,35432.5,14.039765369765439
5.49,36182.0,14.177220077220149
5.53,36451.0,14.319272349272422
5.57,36760.0,14.46460053460061
5.61,37748.5,14.628749628749702
5.65,37669.0,14.79446094446102
5.69,38309.0,14.997704187704265
5.73,38743.0,15.165057915057991
5.78,38243.0,15.33285120285128
5.82,37705.5,15.498363528363605
5.86,39640.5,15.66950400950409
5.9,39746.0,15.849313929314011
5.94,40439.0,16.01961092961101
5.98,40602.5,16.200519750519835
6.03,40646.5,16.412595782595865
6.07,41476.5,16.600825660825745
6.11,42294.0,16.80554796554805
6.15,42629.5,17.024276804276894
6.19,44181.5,17.258446688446778
6.23,44142.0,17.458844668844762
6.27,44821.0,17.67623997624007
6.32,46142.0,17.874847044847137
6.36,45848.5,18.079551529551622
6.4,47379.0,18.286979506979602
6.44,45445.5,18.49739233739243
