time,square,percentage
0.04,0.0,0.0
0.08,0.0,0.0
0.12,0.0,0.0
0.17,0.0,0.0
0.21,0.0,0.0
0.25,0.0,0.0
0.29,0.0,0.0
0.33,0.0,0.0
0.37,0.0,0.0
0.42,0.0,0.0
0.46,0.0,0.0
0.5,0.0,0.0
0.54,0.0,0.0
0.58,0.0,0.0
0.62,0.0,0.0
0.66,0.0,0.0
0.71,0.0,0.0
0.75,0.0,0.0
0.79,0.0,0.0
0.83,0.0,0.0
0.87,0.0,0.0
0.91,0.0,0.0
0.96,0.0,0.0
1.0,0.0,0.0
1.04,0.0,0.0
1.08,0.0,0.0
1.12,0.0,0.0
1.16,0.0,0.0
1.2,0.0,0.0
1.25,0.0,0.0
1.29,0.0,0.0
1.33,0.0,0.0
1.37,0.0,0.0
1.41,0.0,0.0
1.45,0.0,0.0
1.49,0.0,0.0
1.54,0.0,0.0
1.58,0.0,0.0
1.62,0.0,0.0
1.66,0.0,0.0
1.7,0.0,0.0
1.74,0.0,0.0
1.79,0.0,0.0
1.83,36.0,2.260730620730632
1.87,2112.0,2.6599376299376436
1.91,4142.5,3.0621294921295075
1.95,8277.0,3.4534749034749215
1.99,15773.5,3.848517968517988
2.03,15821.0,4.237288387288409
2.08,16703.5,4.609408969408993
2.12,16661.5,4.961612711612737
2.16,16213.5,5.293255123255151
2.2,16777.5,5.606281556281586
2.24,16761.5,5.885942975943006
2.28,16171.0,6.139985149985182
2.33,17035.5,6.361657261657295
2.37,16321.5,6.539658449658485
2.41,16229.5,6.686869616869652
2.45,16267.0,6.790659340659376
2.49,16264.0,6.845865755865792
2.53,16130.0,6.859480249480286
2.57,15419.0,6.811137511137547
2.62,15280.5,6.702975942975978
2.66,15199.0,6.578654588654621
2.7,15818.0,6.437573507573541
2.74,15355.0,6.312874962874995
2.78,15163.0,6.29650727650731
2.82,15411.0,6.286566676566708
2.87,15726.0,6.292509652509685
2.91,15887.5,6.298369468369501
2.95,15730.5,6.298859518859551
2.99,16276.5,6.322132462132495
3.03,16165.0,6.355824175824208
3.07,16242.5,6.390745470745502
3.11,16865.5,6.442720522720556
3.16,16492.5,6.502162162162195
3.2,16615.0,6.568577368577403
3.24,16873.0,6.650386100386133
3.28,16430.5,6.743240273240307
3.32,16992.0,6.844416394416428
3.36,17343.5,6.951903771903806
3.4,17114.0,7.061556281556317
3.45,17187.0,7.1795604395604755
3.49,18160.0,7.310291060291098
3.53,18383.5,7.4415859815860195
3.57,18424.5,7.5880932580932985
3.61,18873.0,7.7311226611227015
3.65,19657.5,7.882212652212693
3.7,20435.0,8.03744876744881
3.74,20556.0,8.192922482922524
3.78,20967.0,8.344208494208537
3.82,21336.0,8.49643896643901
3.86,22340.0,8.65597564597569
3.9,22404.0,8.837659637659682
3.94,23027.0,9.009156519156566
3.99,23312.0,9.171244431244478
4.03,23805.0,9.339812889812936
4.07,24339.5,9.503982773982822
4.11,24260.0,9.653525393525442
4.15,24800.0,9.811704781704833
4.19,24972.5,9.962111672111723
4.24,25641.5,10.10837243837249
4.28,25924.0,10.273082863082916
4.32,25352.0,10.430935550935605
4.36,26257.5,10.587335907335962
4.4,26572.5,10.757876447876505
4.44,27045.5,10.947689337689395
4.48,27306.0,11.145565785565843
4.53,28682.5,11.355289575289635
4.57,29237.0,11.56953667953674
4.61,29490.5,11.782025542025602
4.65,29294.0,12.014481734481796
4.69,29986.5,12.24716067716074
4.73,31173.0,12.496848826848892
4.78,31535.0,12.76489456489463
4.82,31706.5,13.04299970299977
4.86,33613.5,13.317671517671585
4.9,34077.0,13.595666765666834
4.94,34891.0,13.87111969111976
4.98,35733.5,14.148494208494279
5.02,36119.5,14.436287496287571
5.07,37456.5,14.72348975348983
5.11,38331.5,14.99409563409571
5.15,38577.0,15.266715176715254
5.19,38778.0,15.530647460647542
5.23,39746.5,15.800677160677244
5.27,39815.0,16.053445203445285
5.31,40556.0,16.312459162459245
5.36,41664.0,16.550163350163437
5.4,42179.0,16.778090288090375
5.44,43021.0,16.981271161271252
5.48,43353.5,17.164591624591715
5.52,43079.0,17.355853875853967
5.56,43355.0,17.53996138996148
5.61,44529.5,17.697626967627055
5.65,44643.5,17.868562518562612
5.69,45626.5,18.02672705672715
5.73,45953.5,18.180490050490143
5.77,46104.0,18.328803088803184
5.81,46478.5,18.479364419364515
5.85,46721.0,18.63206118206128
5.9,47085.5,18.787145827145924
5.94,47509.0,18.94105138105148
5.98,46942.0,19.08174636174646
6.02,47414.5,19.209441639441735
6.06,47565.0,19.330834570834668
6.1,48739.0,19.458414018414118
6.15,48918.0,19.593593703593804
6.19,49368.0,19.724356994357095
6.23,50394.5,19.866242946243048
6.27,50258.5,20.013017523017627
6.31,50173.5,20.149212949213055
6.35,50932.5,20.28409860409871
6.39,51143.5,20.431951291951396
6.44,51629.5,20.569575289575397
6.48,52053.0,20.716254826254932
6.52,52630.0,20.84906444906456
6.56,52240.0,20.98395604395615
6.6,52806.0,21.12500445500456
6.64,53116.0,21.266061776061886
6.69,52970.5,21.406284526284637
6.73,53393.5,21.543783783783894
6.77,54765.0,21.666587466587576
6.81,54965.0,21.79748737748749
6.85,54980.0,21.91044253044264
6.89,55344.5,22.042049302049413
6.93,56050.5,22.179040689040804
6.98,56232.5,22.309958419958534
7.02,56250.5,22.460098010098125
7.06,56483.0,22.60237600237612
7.1,56519.5,22.730344520344634
7.14,56626.0,22.865883575883693
7.18,57137.5,23.007659637659753
7.22,57482.5,23.151826551826673
7.27,58749.5,23.308393228393353
7.31,58955.5,23.472102762102878
7.35,59042.5,23.61787644787657
7.39,59323.5,23.771550341550466
7.43,59808.0,23.93915948915961
7.47,60518.5,24.105378675378798
7.52,60932.0,24.270074250074373
7.56,60797.0,24.455815265815392
7.6,61969.5,24.644790614790743
7.64,62074.5,24.832821502821627
7.68,61975.5,25.019536679536806
7.72,62845.0,25.207368577368705
7.76,62882.0,25.38763884763898
7.81,63420.5,25.555108405108534
7.85,64376.0,25.70945054945068
7.89,64969.5,25.843353133353265
7.93,65060.5,25.96117612117626
7.97,65677.5,26.064950994951133
8.01,65574.5,26.149961389961526
8.06,65992.5,26.218313038313173
8.1,66935.5,26.218313038313173
8.14,67253.0,26.218313038313173
8.18,66828.5,26.218313038313173
8.22,66642.5,26.218313038313173
8.26,66871.0,26.218313038313173
8.3,66711.5,26.218313038313173
8.35,66456.0,26.218313038313173
8.39,66046.0,26.218313038313173
8.43,65821.5,26.218313038313173
8.47,65698.5,26.218313038313173
8.51,65565.0,26.218313038313173
8.55,65424.5,26.218313038313173
8.6,65404.0,26.218313038313173
8.64,65584.0,26.218313038313173
8.68,65434.0,26.218313038313173
8.72,65522.0,26.218313038313173
8.76,65749.5,26.218313038313173
8.8,65444.0,26.218313038313173
8.84,65720.5,26.218313038313173
8.89,65452.0,26.218313038313173
8.93,65715.5,26.218313038313173
8.97,65669.5,26.218313038313173
9.01,65648.0,26.218313038313173
9.05,65742.5,26.218313038313173
9.09,65693.0,26.218313038313173
9.14,65701.5,26.218313038313173
9.18,65425.0,26.218313038313173
9.22,65355.0,26.218313038313173
9.26,65620.5,26.218313038313173
9.3,65641.5,26.218313038313173
