time,square,percentage
0.04,0.0,0.0
0.08,0.0,0.0
0.13,0.0,0.0
0.17,0.0,0.0
0.21,0.0,0.0
0.25,0.0,0.0
0.29,0.0,0.0
0.33,0.0,0.0
0.38,0.0,0.0
0.42,0.0,0.0
0.46,0.0,0.0
0.5,0.0,0.0
0.54,0.0,0.0
0.58,0.0,0.0
0.63,0.0,0.0
0.67,0.0,0.0
0.71,0.0,0.0
0.75,0.0,0.0
0.79,0.0,0.0
0.83,0.0,0.0
0.88,0.0,0.0
0.92,0.0,0.0
0.96,0.0,0.0
1.0,0.0,0.0
1.04,0.0,0.0
1.08,0.0,0.0
1.13,0.0,0.0
1.17,0.0,0.0
1.21,0.0,0.0
1.25,0.0,0.0
1.29,0.0,0.0
1.33,0.0,0.0
1.38,0.0,0.0
1.42,0.0,0.0
1.46,0.0,0.0
1.5,0.0,0.0
1.54,0.0,0.0
1.58,0.0,0.0
1.63,0.0,0.0
1.67,0.0,0.0
1.71,0.0,0.0
1.75,0.0,0.0
1.79,0.0,0.0
1.84,0.0,0.0
1.88,0.0,0.0
1.92,0.0,0.0
1.96,0.0,0.0
2.0,0.0,0.0
2.04,0.0,0.0
2.09,0.0,0.0
2.13,0.0,0.0
2.17,0.0,0.0
2.21,0.0,0.0
2.25,0.0,0.0
2.29,0.0,0.0
2.34,0.0,0.0
2.38,0.0,0.0
2.42,0.0,0.0
2.46,0.0,0.0
2.5,0.0,0.0
2.54,0.0,0.0
2.59,0.0,0.0
2.63,0.0,0.0
2.67,0.0,0.0
2.71,90.0,0.7243926343926381
2.75,187.5,0.8093911493911535
2.79,4258.5,0.9039174339174385
2.84,5732.5,0.9999821799821851
2.88,6298.0,1.0868725868725924
2.92,5560.0,1.1852658152658213
2.96,5034.5,1.2807662607662673
3.0,3853.5,1.3873566973567044
3.04,3853.5,1.505277695277703
3.09,3441.5,1.607888327888336
3.13,3618.5,1.7207929907929995
3.17,4735.5,1.8462874962875055
3.21,4847.5,1.9735550935551034
3.25,4848.5,2.1002049302049413
3.29,4511.0,2.2189783189783303
3.34,4197.0,2.3382833382833503
3.38,5124.5,2.4291743391743514
3.42,6780.5,2.51732996732998
3.46,5851.0,2.6065904365904498
3.5,7116.0,2.691182061182075
3.55,7100.0,2.7689218889219025
3.59,7590.0,2.899702999703015
3.63,8840.0,3.0588090288090446
3.67,8839.0,3.240409860409877
3.71,9750.0,3.4186961686961865
3.75,9752.0,3.5960142560142745
3.8,9563.0,3.7466825066825256
3.84,11130.0,3.901728541728562
3.88,11114.5,4.046049896049917
3.92,10729.5,4.192114642114664
3.96,10823.0,4.345687555687578
4.0,10950.5,4.483347193347216
4.05,11481.0,4.605907335907359
4.09,11334.5,4.713041283041308
4.13,13106.0,4.793032373032398
4.17,13301.5,4.875669735669761
4.21,13089.5,4.948161568161594
4.25,13088.0,4.989560439560465
4.3,13077.5,5.051095931095958
4.34,13698.5,5.108399168399194
4.38,14037.5,5.174695574695601
4.42,14048.5,5.254612414612441
4.46,14244.5,5.331909711909739
4.5,14261.0,5.429789129789158
4.55,15036.5,5.5206207306207595
4.59,14718.0,5.6094356994357275
4.63,14683.0,5.736688446688476
4.67,14179.5,5.8687407187407485
4.71,14204.5,5.9957647757648065
4.75,14834.0,6.127983367983399
4.8,15341.0,6.258437778437809
4.84,15384.0,6.394630234630268
4.88,16062.5,6.526109296109329
4.92,16073.5,6.6872765072765405
4.96,18085.5,6.848122958122993
5.0,19203.5,7.004368874368911
5.05,19269.5,7.155880605880642
5.09,19685.0,7.294166914166951
5.13,19661.5,7.442699732699771
5.17,20296.5,7.5991565191565575
5.21,20833.5,7.751000891000931
5.26,20834.5,7.90043659043663
5.3,21774.5,8.040769230769273
5.34,22188.5,8.186136026136067
5.38,21759.0,8.323106623106666
5.42,21937.5,8.451360261360305
5.46,22182.0,8.564048114048159
5.51,22099.5,8.653917433917478
5.55,22406.0,8.747032967033011
5.59,22564.0,8.827763587763634
5.63,22699.0,8.903082863082908
5.67,22601.5,8.971933471933518
5.71,23014.5,9.017142857142904
5.76,23206.5,9.087787347787394
5.8,23512.5,9.164885654885701
5.84,24363.5,9.247923967924015
5.88,24393.0,9.316750816750865
5.92,24240.5,9.373370953371001
5.96,24453.0,9.440000000000047
6.01,24649.5,9.503991683991734
6.05,25064.5,9.565833085833136
6.09,25340.0,9.635099495099546
6.13,25381.5,9.71070983070988
6.17,25531.0,9.782248292248344
6.21,25413.0,9.845426195426246
6.26,26126.5,9.914707454707504
6.3,25805.0,9.970065340065391
6.34,26322.0,10.026756756756807
6.38,25877.5,10.078416988417041
6.42,26019.0,10.120115830115882
6.46,26660.5,10.160686070686122
6.51,26328.5,10.193887733887786
6.55,26614.0,10.22945945945951
6.59,25905.0,10.263142263142317
6.63,26768.5,10.318416988417043
6.67,27226.5,10.370023760023814
6.72,26872.5,10.413566973567027
6.76,27345.5,10.469391149391203
6.8,27264.0,10.519985149985203
6.84,27593.5,10.566884466884524
6.88,27582.0,10.613813483813539
6.92,27286.0,10.6663023463024
6.97,27769.0,10.717175527175582
7.01,27401.0,10.756364716364772
7.05,27951.5,10.801547371547429
7.09,27903.0,10.847044847044902
7.13,28154.5,10.898081378081434
7.17,28742.5,10.944446094446151
7.22,28524.5,10.976863676863735
7.26,29220.5,11.032485892485951
7.3,29136.5,11.075901395901454
7.34,29490.5,11.123519453519512
7.38,28912.5,11.149518859518919
7.42,29104.0,11.19428571428577
7.47,29395.0,11.240772200772259
7.51,28631.0,11.279539649539707
7.55,28888.0,11.31289278289284
7.59,29371.0,11.343840213840274
7.63,29639.0,11.375414315414373
7.67,29243.5,11.406771606771665
7.72,29383.0,11.428229878229937
7.76,29893.5,11.45882684882691
7.8,30290.5,11.474852984853044
7.84,29975.5,11.504505494505553
7.88,30133.0,11.533219483219543
7.92,29921.0,11.564662904662965
7.97,30912.0,11.606828036828096
8.01,30050.5,11.650258390258449
8.05,30443.5,11.705467775467836
8.09,30365.0,11.76904662904669
8.13,30860.5,11.842459162459223
8.17,30325.5,11.910790020790081
8.22,30537.0,11.983709533709593
8.26,30572.5,12.060237600237663
8.3,31331.5,12.124781704781766
8.34,31457.5,12.198574398574461
8.38,31819.0,12.274039204039266
8.43,31960.0,12.362141372141433
8.47,32429.5,12.446988416988482
8.51,32466.5,12.527356697356762
8.55,33214.5,12.618874368874435
8.59,33105.0,12.716326106326171
8.63,33351.5,12.801274131274194
8.68,33683.0,12.893774873774941
8.72,33956.0,12.980083160083224
8.76,34034.0,13.081713691713759
8.8,34433.5,13.168838728838796
8.84,34292.5,13.255847935848005
8.88,34472.0,13.337255717255786
8.93,34581.5,13.421345411345479
8.97,34787.5,13.487499257499325
9.01,35224.5,13.547632907632979
9.05,35487.0,13.595060885060954
9.09,35317.5,13.644422334422403
9.13,35911.0,13.687867537867607
9.18,35620.5,13.727157707157778
9.22,35548.0,13.764918324918396
9.26,35985.0,13.797606177606248
9.3,35850.5,13.831167211167283
9.34,35970.5,13.863519453519526
9.38,36564.5,13.899655479655548
9.43,36280.0,13.91899019899027
9.47,36380.0,13.944710424710495
9.51,36317.5,13.974561924561995
9.55,36248.5,13.999542619542693
9.59,36356.0,14.0284823284824
9.63,36313.5,14.056415206415279
9.68,36241.5,14.085470745470817
9.72,36421.5,14.106531036531107
9.76,36480.0,14.129738639738711
9.8,36769.0,14.164639144639217
9.84,36914.5,14.203053163053236
9.88,37024.0,14.253884763884837
9.93,37276.5,14.31673596673604
9.97,37194.0,14.381262251262324
10.01,37687.5,14.44523314523322
10.05,37361.5,14.53700029700037
10.09,38000.0,14.621823581823657
