time,square,percentage
0.04,0.0,0.0
0.08,0.0,0.0
0.13,0.0,0.0
0.17,0.0,0.0
0.21,0.0,0.0
0.25,0.0,0.0
0.29,0.0,0.0
0.33,0.0,0.0
0.38,0.0,0.0
0.42,0.0,0.0
0.46,0.0,0.0
0.5,0.0,0.0
0.54,0.0,0.0
0.58,0.0,0.0
0.63,0.0,0.0
0.67,0.0,0.0
0.71,0.0,0.0
0.75,0.0,0.0
0.79,0.0,0.0
0.83,0.0,0.0
0.88,0.0,0.0
0.92,0.0,0.0
0.96,0.0,0.0
1.0,0.0,0.0
1.04,0.0,0.0
1.08,0.0,0.0
1.13,0.0,0.0
1.17,0.0,0.0
1.21,0.0,0.0
1.25,0.0,0.0
1.29,0.0,0.0
1.33,0.0,0.0
1.38,0.0,0.0
1.42,0.0,0.0
1.46,0.0,0.0
1.5,0.0,0.0
1.54,0.0,0.0
1.58,0.0,0.0
1.63,0.0,0.0
1.67,0.0,0.0
1.71,0.0,0.0
1.75,0.0,0.0
1.79,0.0,0.0
1.84,0.0,0.0
1.88,0.0,0.0
1.92,0.0,0.0
1.96,0.0,0.0
2.0,0.0,0.0
2.04,0.0,0.0
2.09,0.0,0.0
2.13,0.0,0.0
2.17,0.0,0.0
2.21,0.0,0.0
2.25,0.0,0.0
2.29,0.0,0.0
2.34,0.0,0.0
2.38,0.0,0.0
2.42,0.0,0.0
2.46,186.0,0.10767745767745786
2.5,133.0,0.16957825957826003
2.54,259.0,0.2660795960795971
2.59,648.0,0.37321948321948484
2.63,750.5,0.4830858330858352
2.67,2163.5,0.5728333828333855
2.71,833.0,0.6841283041283073
2.75,1425.5,0.830873180873185
2.79,1625.5,0.9755301455301504
2.84,2500.5,1.1240510840510896
2.88,3552.5,1.2898366498366562
2.92,4420.5,1.4530323730323806
2.96,3738.0,1.6195574695574777
3.0,4241.0,1.793133353133362
3.04,5625.0,1.98015741015742
3.09,6177.0,2.167413127413138
3.13,6822.5,2.372880902880915
3.17,7163.0,2.568690228690242
3.21,7224.0,2.7795158895159036
3.25,8218.5,2.994184734184749
3.29,7141.5,3.1797267597267758
3.34,7347.0,3.364134244134261
3.38,8058.0,3.5405940005940186
3.42,10509.5,3.7164894564894753
3.46,10520.0,3.8948797148797345
3.5,9394.5,4.040608850608873
3.55,10427.5,4.17784674784677
3.59,11178.5,4.298705078705101
3.63,11030.5,4.435105435105458
3.67,12075.5,4.581069201069225
3.71,12823.0,4.7356192456192705
3.75,13299.0,4.872827442827468
3.8,13234.5,5.000118800118826
3.84,13910.0,5.147326997327023
3.88,13253.5,5.300231660231688
3.92,14152.0,5.475726165726195
3.96,13353.5,5.638369468369497
4.0,13091.0,5.797561627561656
4.05,14674.0,5.961259281259313
4.09,14693.0,6.100555390555422
4.13,15377.0,6.220243540243571
4.17,15215.5,6.349373329373362
4.21,16287.0,6.4993020493020826
4.25,16840.5,6.653059103059136
4.3,17653.5,6.7847163647164
4.34,18685.0,6.934244134244169
4.38,18444.5,7.075066825066861
4.42,18741.0,7.211089991090028
4.46,19058.5,7.349346599346639
4.5,19315.0,7.508565488565527
4.55,20193.5,7.666724086724127
4.59,20274.5,7.818007128007167
4.63,20446.0,7.975794475794517
4.67,19559.0,8.113287793287835
4.71,20503.5,8.261544401544445
4.75,20598.5,8.387267597267641
4.8,21148.0,8.498408078408124
4.84,21360.5,8.62595782595787
4.88,22373.5,8.73672408672413
4.92,22102.5,8.837116127116174
4.96,23161.5,8.920400950400998
5.0,23155.0,9.008117018117066
5.05,23300.0,9.088984258984304
5.09,22849.5,9.178405108405155
5.13,23944.0,9.280098010098056
5.17,23929.5,9.37165429165434
5.21,24687.5,9.456058806058856
5.26,24040.5,9.544763884763935
5.3,24497.5,9.62227799227804
5.34,24774.0,9.704469854469906
5.38,24908.0,9.780409860409911
5.42,25286.0,9.857549747549799
5.46,25210.0,9.904945054945106
5.51,25352.5,9.955476685476736
5.55,25227.5,10.012004752004804
5.59,24927.0,10.063976833976884
5.63,25237.0,10.111250371250424
5.67,25882.5,10.176468666468718
5.71,26125.5,10.235298485298538
5.76,26281.0,10.317267597267652
5.8,26789.0,10.399961389961444
5.84,26690.5,10.485438075438129
5.88,26689.0,10.571146421146475
5.92,26795.0,10.675708345708399
5.96,27230.0,10.770715770715825
6.01,26911.5,10.882251262251318
6.05,27535.0,10.99531333531339
6.09,27966.0,11.12254826254832
6.13,28385.0,11.258372438372497
6.17,28448.5,11.389723789723849
6.21,29261.5,11.533970893970952
6.26,29918.5,11.684009504009564
6.3,29615.0,11.826275616275678
6.34,30430.5,11.964380754380816
6.38,31113.5,12.094852984853047
6.42,31295.0,12.22832194832201
6.46,31784.5,12.372150282150345
6.51,31802.0,12.50673299673306
6.55,32239.0,12.629195129195192
6.59,32685.5,12.756219186219251
6.63,32579.0,12.877098307098374
6.67,32802.0,12.989801009801077
6.72,33857.5,13.107511137511205
6.76,34253.0,13.225399465399532
6.8,34066.5,13.329316899316966
6.84,33997.5,13.430810810810879
6.88,34044.0,13.52908226908234
6.92,34771.0,13.624270864270935
6.97,34701.0,13.70774576774584
7.01,34474.5,13.797962577962648
7.05,35241.5,13.89885654885662
7.09,35503.5,13.997416097416167
7.13,35715.0,14.097487377487447
7.17,35723.0,14.19866943866951
7.22,35547.0,14.303644193644265
7.26,36257.5,14.41555093555101
7.3,37155.0,14.540403920403994
7.34,37494.0,14.664158004158077
7.38,37876.0,14.791190971191046
7.42,38434.5,14.927353727353806
7.47,38151.0,15.068859518859599
7.51,38412.0,15.228411048411125
7.55,38733.0,15.38973566973575
7.59,39254.5,15.563317493317575
7.63,39727.5,15.742022572022654
7.67,40296.5,15.91008316008324
7.72,41062.0,16.10770715770724
7.76,41585.5,16.302616572616657
7.8,41797.0,16.498036828036913
7.84,41788.5,16.72407484407493
7.88,42664.5,16.940727650727737
7.92,43695.5,17.15920106920116
7.97,44228.5,17.376486486486574
8.01,44895.0,17.5897416097417
8.05,44687.5,17.81470745470755
8.09,45769.0,18.058036828036922
8.13,46743.5,18.296560736560828
8.17,46840.0,18.545669735669833
8.22,47374.5,18.806133056133152
8.26,48073.0,19.056394416394514
8.3,49365.0,19.2985446985448
8.34,49443.5,19.53629343629354
8.38,49870.5,19.768803088803192
8.43,51437.0,19.991927531927637
8.47,51251.5,20.214826254826356
8.51,52192.5,20.42742797742808
8.55,52653.0,20.640386100386205
8.59,52060.5,20.847730917731024
8.63,53448.0,21.02313038313049
8.68,54167.5,21.194939114939224
8.72,54786.5,21.36807543807555
8.76,55278.0,21.549236709236816
8.8,55552.0,21.723281853281964
8.84,55600.5,21.882530442530552
8.88,56540.0,22.036831006831118
8.93,56528.0,22.198327888328002
8.97,56467.0,22.351398871398988
9.01,56730.0,22.49525987525999
9.05,57198.0,22.647196317196432
9.09,57422.5,22.81177012177024
9.13,57803.5,22.967493317493435
9.18,58421.0,23.12095931095943
9.22,58506.0,23.287228987229106
9.26,59476.0,23.450929610929734
9.3,59579.5,23.628832788832913
9.34,59632.0,23.81831303831316
9.38,61037.5,23.96839619839632
9.43,61705.5,24.146349866349993
9.47,62341.0,24.346385506385634
9.51,62058.5,24.549518859518983
9.55,62839.0,24.769162459162583
9.59,63154.0,24.98295812295825
9.63,64176.0,25.19788238788252
9.68,64550.5,25.423840213840347
9.72,64994.5,25.641686961687093
9.76,65927.0,25.85588060588074
9.8,66012.5,26.07394119394133
9.84,66460.0,26.285741015741152
9.88,67125.5,26.492123552123683
9.93,67709.5,26.697689337689475
9.97,68722.0,26.915518265518404
10.01,69030.5,27.12688743688758
10.05,69348.0,27.328036828036968
