time,square,percentage
0.04,0.0,0.0
0.08,0.0,0.0
0.13,0.0,0.0
0.17,0.0,0.0
0.21,0.0,0.0
0.25,0.0,0.0
0.29,0.0,0.0
0.33,0.0,0.0
0.38,0.0,0.0
0.42,0.0,0.0
0.46,0.0,0.0
0.5,0.0,0.0
0.54,0.0,0.0
0.58,0.0,0.0
0.63,0.0,0.0
0.67,0.0,0.0
0.71,0.0,0.0
0.75,0.0,0.0
0.79,0.0,0.0
0.83,0.0,0.0
0.88,0.0,0.0
0.92,0.0,0.0
0.96,0.0,0.0
1.0,0.0,0.0
1.04,0.0,0.0
1.08,0.0,0.0
1.13,0.0,0.0
1.17,0.0,0.0
1.21,0.0,0.0
1.25,0.0,0.0
1.29,0.0,0.0
1.33,0.0,0.0
1.38,0.0,0.0
1.42,0.0,0.0
1.46,0.0,0.0
1.5,0.0,0.0
1.54,0.0,0.0
1.58,0.0,0.0
1.63,0.0,0.0
1.67,0.0,0.0
1.71,0.0,0.0
1.75,0.0,0.0
1.79,0.0,0.0
1.84,0.0,0.0
1.88,0.0,0.0
1.92,0.0,0.0
1.96,0.0,0.0
2.0,0.0,0.0
2.04,0.0,0.0
2.09,0.0,0.0
2.13,0.0,0.0
2.17,0.0,0.0
2.21,0.0,0.0
2.25,0.0,0.0
2.29,0.0,0.0
2.34,0.0,0.0
2.38,0.0,0.0
2.42,0.0,0.0
2.46,0.0,0.0
2.5,0.0,0.0
2.54,0.0,0.0
2.59,0.0,0.0
2.63,0.0,0.0
2.67,20.0,1.1685922185922244
2.71,195.0,1.359218889218896
2.75,2130.5,1.565954855954864
2.79,4513.5,1.7585803385803476
2.84,9156.0,1.939088209088219
2.88,9056.0,2.120914760914772
2.92,9049.0,2.3152598752598874
2.96,10739.0,2.495524205524219
3.0,8606.5,2.6806682506682646
3.04,8123.0,2.870662310662326
3.09,8394.5,3.046857736857753
3.13,8260.5,3.1683278883279047
3.17,8036.0,3.2768993168993337
3.21,8423.0,3.3503920403920584
3.25,8108.0,3.427828927828946
3.29,8057.0,3.4712889812889993
3.34,9218.0,3.4945292545292728
3.38,8325.5,3.5009474309474493
3.42,8815.0,3.502791802791821
3.46,8959.5,3.4830650430650607
3.5,8110.0,3.4583100683100865
3.55,9055.5,3.4467300267300445
3.59,10009.5,3.461006831006848
3.63,10131.5,3.5615800415800596
3.67,9269.5,3.6657321057321237
3.71,9936.0,3.7850044550044735
3.75,9259.5,3.944232254232274
3.8,8232.0,4.096780516780537
3.84,8086.0,4.251998811998833
3.88,10796.0,4.415916245916268
3.92,11082.0,4.581185031185054
3.96,12912.0,4.7556994356994595
4.0,12196.0,4.926759726759752
4.05,13861.0,5.09435402435405
4.09,14786.5,5.269132759132787
4.13,15514.5,5.448286308286336
4.17,15314.5,5.599242649242679
4.21,16069.5,5.755580635580666
4.25,15768.5,5.908096228096259
4.3,16146.0,6.038945648945681
4.34,16658.0,6.174009504009536
4.38,16394.0,6.318532818532852
4.42,17222.5,6.460210870210904
4.46,17431.0,6.585013365013398
4.5,17955.0,6.707582417582452
4.55,17480.5,6.799207009207044
4.59,17465.0,6.862378972379008
4.63,17694.5,6.90534303534307
4.67,17960.0,6.971728541728578
4.71,17420.0,7.018390258390294
4.75,18202.5,7.089697059697096
4.8,18210.5,7.149907929907966
4.84,17573.0,7.2341015741016115
4.88,18349.5,7.319619839619876
4.92,19277.5,7.410406890406929
4.96,19396.5,7.501315711315749
5.0,19706.5,7.594202554202592
5.05,19994.5,7.678087318087357
5.09,20386.5,7.756845856845896
5.13,20622.0,7.8522631422631815
5.17,20822.0,7.941868131868171
5.21,20717.5,8.032476982477023
5.26,21039.5,8.133056133056176
5.3,21850.0,8.237211167211209
5.34,21837.0,8.323777843777886
5.38,21824.0,8.38796554796559
5.42,22072.0,8.457321057321101
5.46,23013.0,8.534089694089738
5.51,22918.0,8.58596079596084
5.55,22492.5,8.646792396792442
5.59,22086.0,8.702049302049346
5.63,22629.0,8.743379863379909
5.67,22949.5,8.787953667953714
5.71,22608.5,8.840766260766305
5.76,23110.0,8.898687258687305
5.8,23315.0,8.956046926046971
5.84,23924.0,9.02349272349277
5.88,23341.0,9.086911196911243
5.92,23232.0,9.165895455895503
5.96,23829.5,9.24123552123557
6.01,23271.0,9.311930501930549
6.05,23423.0,9.38122958122963
6.09,23873.0,9.462058212058263
6.13,25220.0,9.545672705672755
6.17,25157.0,9.628019008019058
6.21,24859.0,9.7082031482032
6.26,25783.5,9.803730323730374
6.3,25892.0,9.901963171963223
6.34,26266.0,9.986554796554847
6.38,26346.5,10.066213246213298
6.42,26719.5,10.137523017523069
6.46,27120.0,10.211294921294973
6.51,26975.5,10.281479061479114
6.55,27346.5,10.344321354321407
6.59,27011.5,10.412456192456245
6.63,27722.0,10.485916245916298
6.67,26983.5,10.548877338877391
6.72,27394.0,10.610475200475255
6.76,27510.5,10.671006831006885
6.8,27889.5,10.720778140778195
6.84,27997.0,10.763590733590789
6.88,27873.5,10.817962577962634
6.92,27924.0,10.89335016335022
6.97,28266.0,10.947846747846805
7.01,28351.0,10.998604098604154
7.05,28179.0,11.055931095931154
7.09,28667.5,11.12228987228993
7.13,28408.0,11.192572022572081
7.17,29336.5,11.254838134838193
7.22,29505.5,11.330582120582179
7.26,29343.0,11.398921888921947
7.3,30233.0,11.463537273537334
7.34,30154.5,11.545117315117375
7.38,30557.0,11.60024651024657
7.42,30697.0,11.683189783189842
7.47,30574.0,11.753338283338344
7.51,31140.0,11.822242352242414
7.55,31179.5,11.902453222453284
7.59,31515.0,11.9779566379567
7.63,30947.0,12.055678645678707
7.67,30683.0,12.136097416097478
7.72,31861.5,12.212381942382006
7.76,31768.0,12.291217701217764
7.8,32249.5,12.358164538164603
7.84,31834.0,12.420507870507933
7.88,31888.0,12.484802494802556
7.92,32525.0,12.548280368280432
7.97,32058.5,12.617585387585452
8.01,33055.5,12.683593703593766
8.05,33416.5,12.741511731511798
8.09,32896.5,12.81653697653704
8.13,34470.5,12.885708345708412
8.17,33702.0,12.959046629046696
8.22,33898.5,13.02227799227806
8.26,34435.5,13.082153252153319
8.3,33891.0,13.157843777843846
8.34,34608.5,13.218684288684354
8.38,34694.5,13.285191565191635
8.43,34403.0,13.34207306207313
8.47,34581.0,13.39099495099502
8.51,34594.5,13.456409266409334
8.55,35357.5,13.518785268785338
8.59,35401.0,13.585812295812365
8.63,35633.5,13.633917433917505
8.68,35219.5,13.687653697653769
8.72,35551.0,13.754639144639214
8.76,35882.5,13.807231957232025
8.8,36102.5,13.860692010692082
8.84,35828.0,13.917463617463689
8.88,36031.5,13.967579447579519
8.93,36040.0,14.03513513513521
8.97,36863.0,14.101784971785046
9.01,36985.5,14.178568458568535
9.05,36520.0,14.251669141669217
9.09,37530.5,14.321930501930575
9.13,37651.0,14.401241461241534
9.18,37774.0,14.482883872883948
9.22,37895.0,14.559777249777323
9.26,37962.0,14.64223938223946
9.3,38076.5,14.713777843777919
9.34,38266.5,14.809610929611008
9.38,39127.5,14.913258093258172
9.43,38843.0,15.017502227502304
9.47,38511.0,15.107368577368653
9.51,38792.0,15.202453222453302
9.55,39731.0,15.30057321057329
9.59,40089.5,15.396522126522207
9.63,40190.0,15.487249777249858
9.68,40987.5,15.575028215028295
9.72,40672.5,15.65785268785277
9.76,40377.0,15.74866646866655
9.8,41436.5,15.845681615681693
9.84,41338.0,15.933448173448257
9.88,41701.0,16.029539649539732
9.93,42001.5,16.132007722007806
9.97,42253.0,16.220490050490135
10.01,42247.5,16.30726759726768
10.05,43199.5,16.38282150282159
10.09,42647.0,16.4387407187408
